,Brand_Name,Model_Name,Phone_Colour,Rom,Rating,Rating_Count,Reviews_Count,Price,Pre_price,Battery_Capacity,Display_Size,Processor,Primary_Camera,Rating_Group,Price_Group,Display_Group
0,POCO,POCO C51 ,Royal Blue,64,4.1,51111,2679,6499,9999,5000.0,6.52,HelioG36,8.0,Good,0-20k,Large
1,Infinix,Infinix SMART 7 ,Azure Blue,64,4.3,60734,2956,6999,9999,6000.0,6.6,UnisocSpreadtrumSC9863A1,13.0,Good,0-20k,Very Large
2,POCO,POCO C51 ,Power Black,64,4.1,51111,2679,6499,9999,5000.0,6.52,HelioG36,8.0,Good,0-20k,Large
3,Infinix,Infinix SMART 7 ,Night Black,128,4.3,60734,2956,7599,10999,6000.0,6.6,UnisocSpreadtrumSC9863A1,13.0,Good,0-20k,Very Large
4,Infinix,Infinix SMART 7 ,Emerald Green,128,4.3,60734,2956,7599,10999,6000.0,6.6,UnisocSpreadtrumSC9863A1,13.0,Good,0-20k,Very Large
5,Infinix,Infinix SMART 7 ,Emerald Green,64,4.3,60734,2956,6999,9999,6000.0,6.6,UnisocSpreadtrumSC9863A1,13.0,Good,0-20k,Very Large
6,vivo,vivo T2x 5G ,Aurora Gold,128,4.4,106046,5899,13999,18999,5000.0,6.58,Dimensity6020,50.0,Good,0-20k,Large
7,vivo,vivo T2x 5G ,Marine Blue,128,4.4,106046,5899,13999,18999,5000.0,6.58,Dimensity6020,50.0,Good,0-20k,Large
8,vivo,vivo T2x 5G ,Glimmer Black,128,4.4,106046,5899,13999,18999,5000.0,6.58,Dimensity6020,50.0,Good,0-20k,Large
9,Infinix,Infinix SMART 7 ,Azure Blue,128,4.3,60734,2956,7599,10999,6000.0,6.6,UnisocSpreadtrumSC9863A1,13.0,Good,0-20k,Very Large
10,vivo,vivo T2x 5G ,Glimmer Black,128,4.4,58297,3108,12999,17999,5000.0,6.58,Dimensity6020,50.0,Good,0-20k,Large
11,vivo,vivo T2x 5G ,Aurora Gold,128,4.4,58297,3108,12999,17999,5000.0,6.58,Dimensity6020,50.0,Good,0-20k,Large
12,POCO,POCO C50 ,Royal Blue,32,4.2,52014,2476,5499,8999,3600.0,6.52,MediatekHelioA22,8.0,Good,0-20k,Large
13,Infinix,Infinix SMART 7 ,Night Black,64,4.3,60734,2956,6999,9999,6000.0,6.6,UnisocSpreadtrumSC9863A1,13.0,Good,0-20k,Very Large
14,POCO,POCO C55 ,Power Black,128,4.2,35549,2018,8499,13999,5000.0,6.71,MediatekHelioG85,50.0,Good,0-20k,Very Large
15,POCO,POCO C55 ,Cool Blue,128,4.2,35549,2018,8499,13999,5000.0,6.71,MediatekHelioG85,50.0,Good,0-20k,Very Large
16,MOTOROLA,MOTOROLA e13 ,Aurora Green,64,4.0,43327,3549,7299,10999,5000.0,6.5,UnisocT606,13.0,Good,0-20k,Large
17,MOTOROLA,MOTOROLA e13 ,Cosmic Black,64,4.0,43327,3549,7299,10999,5000.0,6.5,UnisocT606,13.0,Good,0-20k,Large
18,MOTOROLA,MOTOROLA e32 ,Arctic Blue,64,3.9,13859,1121,7999,11999,5000.0,6.5,MediatekHelioG37,50.0,Fair,0-20k,Large
19,MOTOROLA,MOTOROLA e13 ,Creamy White,64,4.0,43327,3549,7299,10999,5000.0,6.5,UnisocT606,13.0,Good,0-20k,Large
20,POCO,POCO C55 ,Cool Blue,64,4.2,47983,2817,7499,11999,5000.0,6.71,MediatekHelioG85,50.0,Good,0-20k,Very Large
21,POCO,POCO C55 ,Forest Green,128,4.2,35549,2018,8499,13999,5000.0,6.71,MediatekHelioG85,50.0,Good,0-20k,Very Large
22,MOTOROLA,MOTOROLA G32 ,Mineral Gray,128,4.1,44305,3823,11999,18999,3600.0,6.5,QualcommSnapdragon680,50.0,Good,0-20k,Large
23,POCO,POCO C55 ,Forest Green,64,4.2,47983,2817,7499,11999,5000.0,6.71,MediatekHelioG85,50.0,Good,0-20k,Very Large
24,Infinix,Infinix HOT 30i ,Marigold,64,4.3,14157,785,8199,9999,5000.0,6.6,G37,50.0,Good,0-20k,Very Large
25,Infinix,Infinix HOT 30i ,Marigold,128,4.3,64871,3791,8999,11999,5000.0,6.6,G37,50.0,Good,0-20k,Very Large
26,SAMSUNG,SAMSUNG Galaxy F04 ,Opal Green,64,4.2,38773,2205,7099,11499,3600.0,6.5,MediatekHelioP35,13.0,Good,0-20k,Large
27,SAMSUNG,SAMSUNG Galaxy F34 5G ,Electric Black,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
28,Infinix,Infinix HOT 30i ,Diamond White,128,4.3,64871,3791,8999,11999,5000.0,6.6,G37,50.0,Good,0-20k,Very Large
29,Infinix,Infinix HOT 30i ,Diamond White,64,4.3,14157,785,8199,9999,5000.0,6.6,G37,50.0,Good,0-20k,Very Large
30,SAMSUNG,SAMSUNG Galaxy F23 5G ,Copper Blush,128,4.3,206030,15708,15999,23999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
31,SAMSUNG,SAMSUNG Galaxy F04 ,Jade Purple,64,4.2,38773,2205,7099,11499,3600.0,6.5,MediatekHelioP35,13.0,Good,0-20k,Large
32,MOTOROLA,MOTOROLA G62 5G ,Frosted Blue,128,4.1,44065,3867,14999,21999,3600.0,6.55,QualcommSnapdragon6955G,50.0,Good,0-20k,Large
33,Infinix,Infinix HOT 30i ,Glacier Blue,64,4.3,14157,785,8199,9999,5000.0,6.6,G37,50.0,Good,0-20k,Very Large
34,MOTOROLA,MOTOROLA g13 ,Lavender Blue,128,4.0,41678,3814,9999,13999,5000.0,6.5,HelioG85,50.0,Good,0-20k,Large
35,REDMI,REDMI 11 Prime ,Peppy Purple,64,4.3,5266,260,8999,14999,5000.0,6.58,HelioG99,50.0,Good,0-20k,Large
36,SAMSUNG,SAMSUNG Galaxy F23 5G ,Forest Green,128,4.3,206030,15708,15999,23999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
37,SAMSUNG,SAMSUNG Galaxy F23 5G ,Aqua Blue,128,4.2,45639,3466,14999,22999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
38,MOTOROLA,MOTOROLA g14 ,Steel Gray,128,4.1,1007,116,9999,12999,5000.0,6.5,T616,50.0,Good,0-20k,Large
39,POCO,POCO C55 ,Power Black,64,4.2,47983,2817,7499,11999,5000.0,6.71,MediatekHelioG85,50.0,Good,0-20k,Very Large
40,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
41,SAMSUNG,SAMSUNG Galaxy M04 ,Dark Blue,128,4.1,4902,295,9702,13499,5000.0,6.5,MediaTekHelioP35,13.0,Good,0-20k,Large
42,Infinix,Infinix HOT 30i ,Mirror Black,128,4.3,64871,3791,8999,11999,5000.0,6.6,G37,50.0,Good,0-20k,Very Large
43,Infinix,Infinix HOT 30i ,Glacier Blue,128,4.3,64871,3791,8999,11999,5000.0,6.6,G37,50.0,Good,0-20k,Very Large
44,Infinix,Infinix HOT 30i ,Mirror Black,64,4.3,14157,785,8199,9999,5000.0,6.6,G37,50.0,Good,0-20k,Very Large
45,POCO,POCO C50 ,Country Green,32,4.2,52014,2476,5499,8999,3600.0,6.52,MediatekHelioA22,8.0,Good,0-20k,Large
46,SAMSUNG,SAMSUNG Galaxy M04 ,Dark Blue,64,4.1,4902,295,8080,11999,5000.0,6.5,MediaTekHelioP35,13.0,Good,0-20k,Large
47,SAMSUNG,SAMSUNG Galaxy F23 5G ,Forest Green,128,4.2,45639,3466,14999,22999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
48,Infinix,Infinix Smart 7 HD ,Green Apple,64,4.3,18718,856,6199,7999,5000.0,6.6,,8.0,Good,0-20k,Very Large
49,POCO,POCO M5 ,Power Black,64,4.1,17670,1498,8499,15999,3600.0,6.58,MediatekHelioG99,50.0,Good,0-20k,Large
50,SAMSUNG,SAMSUNG Galaxy F34 5G ,Electric Black,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
51,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
52,MOTOROLA,MOTOROLA e32 ,Eco Black,64,3.9,13859,1121,7999,11999,5000.0,6.5,MediatekHelioG37,50.0,Fair,0-20k,Large
53,MOTOROLA,MOTOROLA G32 ,Satin Silver,128,4.1,44305,3823,11999,18999,3600.0,6.5,QualcommSnapdragon680,50.0,Good,0-20k,Large
54,REDMI,REDMI A1+ ,Black,32,4.2,9993,412,6299,9999,3600.0,6.52,MediatekHelioA22,8.0,Good,0-20k,Large
55,REDMI,REDMI 12 ,Jade Black,128,4.3,6508,487,9999,14999,5000.0,6.79,HelioG88,50.0,Good,0-20k,Very Large
56,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.1,253,24,20999,25999,3600.0,6.5,Exynos1280,50.0,Good,20k-40k,Large
57,SAMSUNG,SAMSUNG Galaxy F34 5G ,Electric Black,128,4.1,253,24,20999,25999,3600.0,6.5,Exynos1280,50.0,Good,20k-40k,Large
58,OnePlus,OnePlus Nord CE 2 Lite 5G ,Blue Tide,128,4.4,96489,6706,17832,19999,5000.0,6.59,,64.0,Good,0-20k,Large
59,realme,realme C53 ,Champion Gold,128,4.1,3704,302,9999,11999,5000.0,6.74,T612,108.0,Good,0-20k,Very Large
60,Nokia,Nokia 105 TA-1473 SS,Mystic Green,128,4.1,28518,1741,1299,1599,3600.0,1.77,SC6531E,0.0,Good,0-20k,Small
61,MOTOROLA,MOTOROLA G62 5G ,Midnight Gray,128,4.1,44065,3867,14999,21999,3600.0,6.55,QualcommSnapdragon6955G,50.0,Good,0-20k,Large
62,Micromax,Micromax J22,Mystic Green,128,3.9,2627,160,1130,1599,1000.0,2.4,,50.0,Fair,0-20k,Small
63,SAMSUNG,SAMSUNG Galaxy M14 5G ,Smoky Teal,128,4.2,2545,187,15295,18990,6000.0,6.6,,50.0,Good,0-20k,Very Large
64,Micromax,Micromax J22,Mystic Green,128,3.9,2627,160,1099,1599,1000.0,2.4,,50.0,Fair,0-20k,Small
65,MOTOROLA,MOTOROLA G62 5G ,Midnight Gray,128,4.1,21729,1911,15999,24999,3600.0,6.5,QualcommSnapdragon6955G,50.0,Good,0-20k,Large
66,MOTOROLA,MOTOROLA G62 5G ,Frosted Blue,128,4.1,21729,1911,15999,24999,3600.0,6.5,QualcommSnapdragon6955G,50.0,Good,0-20k,Large
67,realme,realme C53 ,Champion Black,128,4.1,3704,302,9999,11999,5000.0,6.74,T612,108.0,Good,0-20k,Very Large
68,POCO,POCO M5 ,Power Black,128,4.2,7005,456,10499,18999,3600.0,6.58,MediatekHelioG99,50.0,Good,0-20k,Large
69,REDMI,REDMI 11 Prime ,Peppy Purple,128,4.3,9848,490,10999,16999,5000.0,6.58,HelioG99,50.0,Good,0-20k,Large
70,MOTOROLA,MOTOROLA g73 5G ,Midnight Blue,128,4.0,24832,3011,16999,21999,5000.0,6.5,MediatekDimensity930,50.0,Good,0-20k,Large
71,REDMI,REDMI 11 Prime ,Flashy Black,128,4.3,9848,490,10999,16999,5000.0,6.58,HelioG99,50.0,Good,0-20k,Large
72,realme,realme C30 ,Lake Blue,32,4.1,63798,3839,6499,9299,3600.0,6.5,UnisocT612,8.0,Good,0-20k,Large
73,realme,realme C30 ,Bamboo Green,32,4.1,63798,3839,6499,9299,3600.0,6.5,UnisocT612,8.0,Good,0-20k,Large
74,POCO,POCO X5 5G ,Jaguar Black,128,4.2,17772,1371,14999,20999,5000.0,6.67,QualcommSnapdragon695,48.0,Good,0-20k,Very Large
75,realme,realme C30 ,Denim Black,32,4.1,63798,3839,6499,9299,3600.0,6.5,UnisocT612,8.0,Good,0-20k,Large
76,SAMSUNG,SAMSUNG Galaxy F34 5G ,Electric Black,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
77,SAMSUNG,SAMSUNG Galaxy F23 5G ,Copper Blush,128,4.3,206030,15708,15999,23999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
78,APPLE,APPLE iPhone 14 ,Purple,128,4.6,46001,1748,67999,79900,3600.0,6.1,,12.0,Excellent,60k-80k,Average
79,SAMSUNG,SAMSUNG Galaxy F13 ,Nightsky Green,64,4.3,166212,9517,9599,14999,3600.0,6.6,Exynos850,50.0,Good,0-20k,Very Large
80,SAMSUNG,SAMSUNG Galaxy F23 5G ,Forest Green,128,4.3,206030,15708,15999,23999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
81,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
82,SAMSUNG,SAMSUNG Galaxy F13 ,Waterfall Blue,64,4.3,166212,9517,9599,14999,3600.0,6.6,Exynos850,50.0,Good,0-20k,Very Large
83,MOTOROLA,MOTOROLA G32 ,Rose Gold,128,4.1,44305,3823,11999,18999,3600.0,6.5,QualcommSnapdragon680,50.0,Good,0-20k,Large
84,LAVA,LAVA A1 Josh with BOL,Mystic Green,128,4.0,220,23,949,1399,1000.0,1.77,,50.0,Good,0-20k,Small
85,SAMSUNG,SAMSUNG Galaxy F14 5G ,OMG Black,128,4.2,30637,2387,13990,18490,6000.0,6.6,"Exynos1330,OctaCore",50.0,Good,0-20k,Very Large
86,SAMSUNG,SAMSUNG Galaxy F23 5G ,Aqua Blue,128,4.2,45639,3466,14999,22999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
87,SAMSUNG,SAMSUNG Galaxy F23 5G ,Forest Green,128,4.2,45639,3466,14999,22999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
88,POCO,POCO M5 ,Icy Blue,128,4.2,7005,456,10499,18999,3600.0,6.58,MediatekHelioG99,50.0,Good,0-20k,Large
89,realme,realme 10 ,Rush Black,128,4.3,8010,564,14999,19999,5000.0,6.4,MediatekHelioG99OctaCore,50.0,Good,0-20k,Large
90,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.1,253,24,20999,25999,3600.0,6.5,Exynos1280,50.0,Good,20k-40k,Large
91,SAREGAMA,SAREGAMA Carvaan Mobile Tamil M21,Mystic Green,128,3.4,12,2,2490,14999,2500.0,2.4,,0.3,Bad,0-20k,Small
92,MOTOROLA,MOTOROLA e13 ,Cosmic Black,64,4.0,4704,404,5999,9999,5000.0,6.5,UnisocT606,13.0,Good,0-20k,Large
93,POCO,POCO M5 ,Yellow,64,4.1,17670,1498,8499,15999,3600.0,6.58,MediatekHelioG99,50.0,Good,0-20k,Large
94,Infinix,Infinix NOTE 12i ,Metaverse Blue,64,4.2,8372,849,9499,12999,3600.0,6.7,MediatekHelioG85,50.0,Good,0-20k,Very Large
95,Infinix,Infinix NOTE 12i ,Alpine White,64,4.2,8372,849,9499,12999,3600.0,6.7,MediatekHelioG85,50.0,Good,0-20k,Very Large
96,SAMSUNG,SAMSUNG Galaxy F34 5G ,Electric Black,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
97,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
98,GFive,GFive U873,Mystic Green,128,3.5,10869,954,725,999,1000.0,1.8,,0.3,Fair,0-20k,Small
99,REDMI,REDMI 11 Prime ,Playful Green,128,4.3,9848,490,10999,16999,5000.0,6.58,HelioG99,50.0,Good,0-20k,Large
100,SAMSUNG,SAMSUNG Galaxy F23 5G ,Forest Green,128,4.2,45639,3466,14999,22999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
101,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.1,253,24,20999,25999,3600.0,6.5,Exynos1280,50.0,Good,20k-40k,Large
102,Infinix,Infinix NOTE 12i ,Force Black,64,4.2,8372,849,9499,12999,3600.0,6.7,MediatekHelioG85,50.0,Good,0-20k,Very Large
103,Snexian,Snexian GURU 310,Mystic Green,128,3.3,21358,1694,699,999,800.0,1.8,,1.3,Bad,0-20k,Small
104,REDMI,REDMI A2 ,Classic Black,64,4.1,298,19,6799,9999,5000.0,6.52,,8.0,Good,0-20k,Large
105,REDMI,REDMI A2 ,Aqua Blue,64,4.1,298,19,6645,9999,5000.0,6.52,,8.0,Good,0-20k,Large
106,SAMSUNG,SAMSUNG Galaxy F34 5G ,Electric Black,128,4.1,253,24,20999,25999,3600.0,6.5,Exynos1280,50.0,Good,20k-40k,Large
107,Micromax,Micromax S114,Mystic Green,128,3.8,423,25,965,1799,1000.0,1.77,,0.08,Fair,0-20k,Small
108,Micromax,Micromax S114,Mystic Green,128,3.8,423,25,950,1799,1000.0,1.77,,0.08,Fair,0-20k,Small
109,Micromax,Micromax S114,Mystic Green,128,3.8,423,25,956,1799,1000.0,1.77,,0.08,Fair,0-20k,Small
110,REDMI,REDMI A2 ,Classic Black,64,4.1,1763,97,7102,10999,5000.0,6.52,,8.0,Good,0-20k,Large
111,REDMI,REDMI A2 ,Aqua Blue,64,4.1,1763,97,7257,10999,5000.0,6.52,,8.0,Good,0-20k,Large
112,REDMI,REDMI A2 ,Sea Green,32,4.1,298,19,6748,8999,5000.0,6.52,,8.0,Good,0-20k,Large
113,Infinix,Infinix HOT 20 5G ,Space Blue,64,4.2,15114,1176,11499,17999,3600.0,6.6,Dimensity810,50.0,Good,0-20k,Very Large
114,POCO,POCO X5 5G ,Supernova Green,128,4.2,17772,1371,14999,20999,5000.0,6.67,QualcommSnapdragon695,48.0,Good,0-20k,Very Large
115,MOTOROLA,MOTOROLA g14 ,Sky Blue,128,4.1,1007,116,9999,12999,5000.0,6.5,T616,50.0,Good,0-20k,Large
116,MOTOROLA,MOTOROLA G32 ,Satin Maroon,128,4.1,44305,3823,11999,18999,3600.0,6.5,QualcommSnapdragon680,50.0,Good,0-20k,Large
117,MOTOROLA,MOTOROLA e13 ,Creamy White,64,4.0,4704,404,5999,9999,5000.0,6.5,UnisocT606,13.0,Good,0-20k,Large
118,Infinix,Infinix HOT 20 5G ,Blaster Green,64,4.2,15114,1176,11499,17999,3600.0,6.6,Dimensity810,50.0,Good,0-20k,Very Large
119,REDMI,REDMI 12 ,Pastel Blue,128,4.3,6508,487,9999,14999,5000.0,6.79,HelioG88,50.0,Good,0-20k,Very Large
120,realme,realme 10 ,Clash White,64,4.2,18484,1479,11499,15999,5000.0,6.4,MediatekHelioG99OctaCore,50.0,Good,0-20k,Large
121,realme,realme 10 ,Rush Black,64,4.2,18484,1479,11499,15999,5000.0,6.4,MediatekHelioG99OctaCore,50.0,Good,0-20k,Large
122,GFive,GFive U220i,Mystic Green,128,3.3,890,79,699,999,1000.0,1.8,,0.3,Bad,0-20k,Small
123,SAMSUNG,SAMSUNG Galaxy F23 5G ,Aqua Blue,128,4.3,206030,15708,15999,23999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
124,REDMI,REDMI 11 Prime ,Flashy Black,128,4.3,9848,490,10999,16999,5000.0,6.58,HelioG99,50.0,Good,0-20k,Large
125,realme,realme C55 ,Sunshower,64,4.3,13445,875,11999,13999,5000.0,6.72,HelioG88,64.0,Good,0-20k,Very Large
126,SAMSUNG,SAMSUNG Galaxy M14 5G ,Icy Silver,128,4.2,2545,187,15295,18990,6000.0,6.6,,50.0,Good,0-20k,Very Large
127,POCO,POCO M5 ,Icy Blue,128,4.2,7005,456,10499,18999,3600.0,6.58,MediatekHelioG99,50.0,Good,0-20k,Large
128,POCO,POCO M6 Pro 5G ,Forest Green,64,4.5,2340,150,10999,14999,5000.0,6.79,Snapdragon4Gen2,50.0,Excellent,0-20k,Very Large
129,Infinix,Infinix Note 30 5G ,Sunset Gold,128,4.1,1774,208,14999,17999,3600.0,6.78,Dimensity6080,108.0,Good,0-20k,Very Large
130,GFive,GFive U873,Mystic Green,128,3.5,10869,954,725,999,1000.0,1.8,,0.3,Fair,0-20k,Small
131,REDMI,REDMI Note 12 Pro 5G ,Glacier Blue,128,4.2,31092,3016,23999,27999,3600.0,6.67,MediatekDimensity1080,50.0,Good,20k-40k,Very Large
132,Snexian,Snexian GURU 310,Mystic Green,128,3.3,21358,1694,699,999,800.0,1.8,,1.3,Bad,0-20k,Small
133,REDMI,REDMI Note 12 ,Lunar Black,64,4.1,11885,1012,13999,18999,5000.0,6.67,Snapdragon685,50.0,Good,0-20k,Very Large
134,KARBONN,KARBONN Jumbo K9,Mystic Green,128,4.0,13708,1341,1296,1552,3600.0,2.6,,1.3,Good,0-20k,Small
135,SAMSUNG,SAMSUNG Galaxy F23 5G ,Forest Green,128,4.3,206030,15708,15999,23999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
136,OPPO,OPPO Reno10 5G ,Silvery Grey,256,4.2,10019,1451,32999,38999,5000.0,6.7,Dimensity7050,64.0,Good,20k-40k,Very Large
137,Micromax,Micromax X512,Mystic Green,128,3.9,10685,953,1095,1349,1750.0,1.77,,0.3,Fair,0-20k,Small
138,MOTOROLA,MOTOROLA g72 ,Meteorite Grey,128,4.1,18846,2394,14999,21999,3600.0,6.55,MediatekHelioG99,108.0,Good,0-20k,Large
139,REDMI,REDMI 11 Prime ,Playful Green,128,4.3,9848,490,10999,16999,5000.0,6.58,HelioG99,50.0,Good,0-20k,Large
140,GFive,GFive U220+,Mystic Green,128,3.5,5566,603,699,999,1000.0,1.8,,0.3,Fair,0-20k,Small
141,Infinix,Infinix HOT 20 5G ,Space Blue,64,4.2,15114,1176,11499,17999,3600.0,6.6,Dimensity810,50.0,Good,0-20k,Very Large
142,SAMSUNG,SAMSUNG Galaxy F14 5G ,B.A.E. Purple,128,4.2,30637,2387,13990,18490,6000.0,6.6,"Exynos1330,OctaCore",50.0,Good,0-20k,Very Large
143,HOTLINE,HOTLINE H6700,Mystic Green,128,3.3,264,20,649,1099,1000.0,1.8,,0.3,Bad,0-20k,Small
144,Micromax,Micromax S114,Mystic Green,128,3.8,423,25,950,1799,1000.0,1.77,,0.08,Fair,0-20k,Small
145,Micromax,Micromax S114,Mystic Green,128,3.8,423,25,956,1799,1000.0,1.77,,0.08,Fair,0-20k,Small
146,SAMSUNG,SAMSUNG Galaxy F04 ,Opal Green,64,4.2,38773,2205,7099,11499,3600.0,6.5,MediatekHelioP35,13.0,Good,0-20k,Large
147,SAMSUNG,SAMSUNG Galaxy F34 5G ,Electric Black,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
148,Micromax,Micromax S114,Mystic Green,128,3.8,423,25,965,1799,1000.0,1.77,,0.08,Fair,0-20k,Small
149,MOTOROLA,MOTOROLA G32 ,Satin Maroon,128,4.1,44305,3823,11999,18999,3600.0,6.5,QualcommSnapdragon680,50.0,Good,0-20k,Large
150,SAMSUNG,SAMSUNG Galaxy F23 5G ,Copper Blush,128,4.3,206030,15708,15999,23999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
151,SAMSUNG,SAMSUNG Galaxy F04 ,Jade Purple,64,4.2,38773,2205,7099,11499,3600.0,6.5,MediatekHelioP35,13.0,Good,0-20k,Large
152,REDMI,REDMI Note 12 Pro 5G ,Onyx Black,128,4.2,31092,3016,23999,27999,3600.0,6.67,MediatekDimensity1080,50.0,Good,20k-40k,Very Large
153,POCO,POCO C50 ,Country Green,32,4.0,17794,1119,6299,9999,3600.0,6.52,MediatekHelioA22,8.0,Good,0-20k,Large
154,LAVA,LAVA Hero 600i,Mystic Green,128,4.1,1555,90,898,1199,620.0,1.8,,50.0,Good,0-20k,Small
155,POCO,POCO M5 ,Yellow,64,4.1,17670,1498,8499,15999,3600.0,6.58,MediatekHelioG99,50.0,Good,0-20k,Large
156,SAMSUNG,SAMSUNG Galaxy F23 5G ,Forest Green,128,4.3,206030,15708,15999,23999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
157,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
158,Micromax,Micromax X512,Mystic Green,128,3.9,10685,953,1099,1799,1750.0,1.77,,0.3,Fair,0-20k,Small
159,Infinix,Infinix HOT 20 5G ,Blaster Green,64,4.2,15114,1176,11499,17999,3600.0,6.6,Dimensity810,50.0,Good,0-20k,Very Large
160,SAMSUNG,SAMSUNG Galaxy F23 5G ,Aqua Blue,128,4.2,45639,3466,14999,22999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
161,SAMSUNG,SAMSUNG Galaxy M04 ,Dark Blue,128,4.1,4902,295,9702,13499,5000.0,6.5,MediaTekHelioP35,13.0,Good,0-20k,Large
162,APPLE,APPLE iPhone 14 ,Blue,128,4.6,46001,1748,67999,79900,3600.0,6.1,,12.0,Excellent,60k-80k,Average
163,itel,itel Ace2 Keypad Mobile| 1000 mAh Battery|Expandable Storage 32GB,Mystic Green,128,4.0,1515,130,905,1449,3600.0,1.8,Spreadtrum,0.0,Good,0-20k,Small
164,itel,itel Ace2 Keypad Mobile| 1000 mAh Battery|Expandable Storage 32GB,Mystic Green,128,4.0,1515,130,920,1449,3600.0,1.8,Spreadtrum,0.0,Good,0-20k,Small
165,REDMI,REDMI A2 ,Classic Black,64,4.1,298,19,6799,9999,5000.0,6.52,,8.0,Good,0-20k,Large
166,SAMSUNG,SAMSUNG Galaxy M04 ,Dark Blue,64,4.1,4902,295,8080,11999,5000.0,6.5,MediaTekHelioP35,13.0,Good,0-20k,Large
167,SAMSUNG,SAMSUNG Galaxy F23 5G ,Forest Green,128,4.2,45639,3466,14999,22999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
168,REDMI,REDMI 12C ,Lavender Purple,128,4.2,1945,112,9285,14999,5000.0,6.71,MediatekMT6769ZHelioG85,50.0,Good,0-20k,Very Large
169,Infinix,Infinix HOT 30 5G ,Knight Black,128,4.1,643,80,12499,14999,3600.0,6.78,Dimensity60205G,50.0,Good,0-20k,Very Large
170,REDMI,REDMI 12C ,Royal Blue,64,4.2,1945,112,8699,13999,5000.0,6.71,,50.0,Good,0-20k,Very Large
171,SAMSUNG,SAMSUNG Galaxy M14 5G ,Icy Silver,128,4.2,2545,187,15295,18990,6000.0,6.6,,50.0,Good,0-20k,Very Large
172,realme,realme C55 ,Rainy Night,64,4.3,13445,875,11999,13999,5000.0,6.72,HelioG88,64.0,Good,0-20k,Very Large
173,realme,realme C55 ,Sunshower,64,4.4,70237,4036,10999,12999,5000.0,6.72,HelioG88,64.0,Good,0-20k,Very Large
174,realme,realme C55 ,Rainy Night,64,4.4,70237,4036,10999,12999,5000.0,6.72,HelioG88,64.0,Good,0-20k,Very Large
175,REDMI,REDMI 12c ,Matte Black,128,4.1,1182,62,10105,15999,5000.0,6.71,MediaTekHelioG85,50.0,Good,0-20k,Very Large
176,vivo,vivo Y02t ,Sunset Gold,64,4.1,703,31,9999,15999,5000.0,6.51,HelioP35,8.0,Good,0-20k,Large
177,KARBONN,KARBONN Jumbo K9,Mystic Green,128,4.0,13708,1341,1296,1552,3600.0,2.6,,1.3,Good,0-20k,Small
178,SAMSUNG,SAMSUNG Galaxy F13 ,Waterfall Blue,128,4.3,166212,9517,10599,16999,3600.0,6.6,Exynos850,50.0,Good,0-20k,Very Large
